Population total (UN Population Division's annual estimates and projections) [code 13660],,,,,,,,,,,,,,,,,,,,,,,,,
Country or Area Code, Country or Area Name, Population projections variants,2008,2010,2012,2014,2016,2018,2020,2022,2024,2026,2028,2030,2032,2034,2036,2038,2040,2042,2044,2046,2048,2050, 
218,Ecuador,Low variant projection,13419086,13648426,13892747,14138503,14362398,14562111,14744422,14912180,15062567,15193094,15302645,15389417,15452091,15490343,15504271,15493955,15459439,15401306,15320918,15220088,15100822,14965260
218,Ecuador,Constant fertility scenario,13538090,13895039,14295860,14728407,15169392,15614329,16063857,16517077,16972335,17429721,17888903,18350361,18814506,19281594,19752057,20226180,20704197,21186334,21672820,22163867,22659644,23160276
818,Egypt,Medium variant projection,76840047,79536880,82230655,84900717,87522561,90083315,92577831,95001669,97357322,99654024,101891438,104070338,106189591,108241425,110214372,112101462,113894789,115586796,117171135,118641953,119993351,121219251
818,Egypt,High variant projection,77215106,80310080,83485332,86721030,89989962,93266264,96501025,99664612,102773862,105864248,108946132,112044781,115176305,118340264,121531191,124741016,127947457,131129106,134272094,137361764,140376098,143284133
818,Egypt,Low variant projection,76464989,78763679,80976060,83080515,85055120,86900604,88654637,90338862,91945106,93460976,94880337,96189127,97375929,98429797,99337457,100094199,100703122,101167294,101486706,101662627,101701035,101613446
818,Egypt,Constant fertility scenario,77234193,80367722,83616153,86962407,90377777,93847540,97359132,100907002,104501319,108161892,111901555,115747602,119719763,123825868,128071625,132459477,136982171,141632525,146407686,151303731,156311401,161415072
222,El Salvador,Medium variant projection,6952819,7141616,7325571,7508614,7696152,7887671,8077098,8260517,8438060,8610197,8776154,8935253,9086933,9230665,9365946,9492303,9609203,9716208,9813039,9899495,9975380,10040493
222,El Salvador,High variant projection,6987867,7212938,7439622,7672186,7916188,8170133,8424709,8674094,8919627,9163998,9406998,9648946,9890023,10129816,10367675,10603050,10834937,11062444,11285045,11502269,11713458,11917706
222,El Salvador,Low variant projection,6918032,7070697,7211939,7345379,7476303,7605295,7729610,7847413,7958023,8060198,8152949,8235168,8305977,8364813,8411261,8445029,8466175,8474778,8470799,8454259,8425380,8384625
222,El Salvador,Constant fertility scenario,6979837,7198611,7420712,7650255,7892236,8146087,8405539,8666737,8930481,9198225,9469843,9745594,10025711,10310164,10598865,10891758,11188646,11489355,11793811,12101943,12413620,12728635
226,Equatorial Guinea,Medium variant projection,519697,545238,572354,600920,630726,661597,693106,724942,757024,789321,821761,854346,887069,919911,952872,985918,1018987,1052019,1084962,1117759,1150335,1182599
226,Equatorial Guinea,High variant projection,521668,549321,579021,610707,644236,679402,715573,752328,789697,827825,866716,906496,947256,989039,1031904,1075843,1120778,1166627,1213333,1260827,1308994,1357670
226,Equatorial Guinea,Low variant projection,517726,541156,565690,591136,617218,643789,670639,697571,724411,750973,777131,802804,827915,852409,876253,899406,921834,943507,964398,984481,1003737,1022154
226,Equatorial Guinea,Constant fertility scenario,521454,548998,578791,610983,645666,682973,722986,765830,811695,860784,913342,969682,1030127,1094982,1164564,1239245,1319375,1405365,1497717,1596987,1703747,1818577
232,Eritrea,Medium variant projection,5005678,5322955,5659427,6000008,6325466,6634612,6936547,7236697,7535198,7832932,8131368,8432902,8738782,9048827,9362380,9678155,9993091,10304239,10609580,10906982,11193372,11464544
232,Eritrea,High variant projection,5027130,5367812,5733416,6109162,6475986,6832100,7183986,7535593,7887971,8243593,8604657,8974830,9356415,9750233,10156744,10575030,11002007,11434429,11869725,12304890,12735612,13156065
232,Eritrea,Low variant projection,4984227,5278099,5585446,5890865,6174943,6437120,6689112,6937881,7182751,7423134,7659967,7894659,8127677,8358186,8584829,8806201,9019527,9222333,9413190,9590789,9753213,9897757
232,Eritrea,Constant fertility scenario,5040639,5401641,5800117,6223631,6655284,7095944,7555928,8042379,8557785,9105493,9689786,10315934,10988538,11711425,12488358,13322672,14216591,15172566,16193840,17283706,18444936,19679632
233,Estonia,Medium variant projection,1330510,1321171,1312465,1303921,1295408,1286784,1277639,1267738,1257203,1246265,1235049,1223864,1212937,1202365,1192219,1182522,1173257,1164343,1155625,1146890,1137875,1128269
233,Estonia,High variant projection,1336519,1333251,1331492,1330612,1330206,1329868,1328584,1325784,1321857,1317527,1313143,1309512,1307201,1306414,1307291,1309811,1313678,1318533,1324043,1329784,1335149,1339328
233,Estonia,Low variant projection,1324520,1309119,1293470,1277216,1260428,1243247,1225884,1208481,1191019,1173409,1155648,1137721,1119611,1101290,1082714,1063881,1044849,1025651,1006253,986602,966674,946479
233,Estonia,Constant fertility scenario,1328295,1316689,1305353,1293733,1281590,1268861,1255381,1241063,1226120,1210908,1195514,1179991,1164379,1148629,1132620,1116325,1099736,1082842,1065619,1048045,1030113,1011835
231,Ethiopia,Medium variant projection,85219109,89566126,94041935,98633913,103321462,108085311,112896196,117730908,122574804,127414840,132241246,137051713,141842810,146612570,151362314,156086948,160780904,165436161,170041092,174581545,179041693,183404244
231,Ethiopia,High variant projection,85544996,90243083,95150511,100265314,105578598,111064214,116654390,122303996,128010711,133782578,139618359,145530034,151526703,157618538,163820224,170132721,176553230,183073548,189678794,196348289,203056259,209772003
231,Ethiopia,Low variant projection,84893223,88889171,92933443,97002623,101064212,105106272,109138006,113159002,117144270,121062129,124897451,128638514,132273750,135793796,139192095,142460928,145594859,148588204,151433817,154124486,156654026,159017551
231,Ethiopia,Constant fertility scenario,85812617,90875222,96338095,102231917,108575079,115386085,122668748,130439844,138733632,147589713,157054791,167189077,178055260,189719235,202253695,215731509,230228128,245822513,262597342,280638493,300034634,320877128
234,Faeroe Islands,Medium variant projection,49223,49878,50500,51099,51687,52262,52821,53358,53871,54356,54810,55231,55618,55971,56287,56568,56828,57074,57306,57526,57736,57943
234,Faeroe Islands,High variant projection,49223,49878,50500,51099,51687,52262,52821,53358,53871,54356,54810,55231,55618,55971,56287,56568,56828,57074,57306,57526,57736,57943
234,Faeroe Islands,Low variant projection,49223,49878,50500,51099,51687,52262,52821,53358,53871,54356,54810,55231,55618,55971,56287,56568,56828,57074,57306,57526,57736,57943
234,Faeroe Islands,Constant fertility scenario,49277,50004,50733,51471,52223,52990,53768,54554,55344,56137,56929,57720,58511,59305,60106,60918,61746,62593,63461,64351,65262,66199
238,Falkland Islands (Malvinas),Medium variant projection,3025,3064,3098,3130,3159,3186,3209,3230,3248,3262,3273,3282,3289,3296,3302,3309,3317,3326,3336,3347,3358,3368
238,Falkland Islands (Malvinas),High variant projection,3032,3078,3119,3162,3205,3249,3292,3335,3377,3417,3453,3488,3520,3551,3581,3614,3650,3691,3735,3783,3835,3889
238,Falkland Islands (Malvinas),Low variant projection,3009,3031,3046,3056,3061,3062,3061,3059,3056,3050,3041,3030,3017,3002,2984,2965,2945,2924,2903,2881,2859,2836
238,Falkland Islands (Malvinas),Constant fertility scenario,3030,3074,3115,3156,3197,3237,3274,3309,3343,3376,3408,3440,3472,3504,3538,3575,3613,3654,3698,3745,3792,3842
242,Fiji,Medium variant projection,844046,854098,863005,870730,877075,882225,887759,894634,902019,908499,913883,918474,922379,925385,927282,928025,927645,926176,923620,920000,915388,909921
242,Fiji,High variant projection,847942,861993,875561,888630,900997,912708,924972,938517,952552,965779,978050,989771,1001147,1012090,1022556,1032555,1042175,1051447,1060307,1068652,1076408,1083532
242,Fiji,Low variant projection,840150,846203,850449,852832,853154,851742,850546,850760,851513,851268,849821,847428,844146,839700,833808,826399,817485,807106,795317,782215,767967,752819
242,Fiji,Constant fertility scenario,848192,862668,876980,891127,904878,918365,933106,950030,968260,986330,1004095,1022006,1040290,1058892,1077832,1097141,1116863,1137024,1157622,1178646,1200080,1221914
246,Finland,Medium variant projection,5292617,5322535,5349094,5372907,5395197,5415696,5433570,5448288,5459489,5466699,5469823,5468824,5463853,5455537,5444787,5432251,5418933,5405662,5392833,5380710,5369659,5360201
246,Finland,High variant projection,5312396,5362499,5412420,5462850,5514995,5567815,5618427,5665061,5707455,5745556,5779621,5810659,5839672,5868231,5898477,5931429,5968104,6009109,6054408,6103549,6155836,6210371
246,Finland,Low variant projection,5272866,5282624,5285842,5283036,5275436,5263549,5248504,5231038,5210767,5186856,5159134,5127208,5090863,5050125,5005106,4956115,4903818,4848903,4791935,4733542,4674562,4616082
246,Finland,Constant fertility scenario,5286880,5311277,5331846,5349300,5365086,5379054,5390200,5397903,5401866,5401659,5397197,5388587,5376046,5359999,5341051,5319755,5297009,5273583,5249917,5226378,5203455,5181821
250,France,Medium variant projection,61945596,62507183,63030082,63513906,63972532,64409942,64824738,65216760,65589213,65945179,66284505,66605113,66905101,67180632,67426163,67639862,67819134,67963423,68075595,68160400,68223252,68269942
250,France,High variant projection,62189300,62997094,63801875,64604543,65419233,66241493,67047028,67821997,68574067,69316211,70052399,70789425,71532853,72286670,73054701,73838186,74634954,75442694,76260301,77086065,77916232,78744665
250,France,Low variant projection,61701169,62015827,62256062,62419943,62520753,62571174,62592400,62598590,62590026,62561736,62512250,62436088,62327859,62179785,61981706,61729378,61417313,61043692,60612760,60132112,59610563,59057628
250,France,Constant fertility scenario,61927362,62485544,63024625,63536001,64019823,64478629,64914270,65327922,65722657,66102553,66467249,66812464,67135120,67431743,67697274,67930528,68131356,68300926,68442014,68558856,68657029,68743423
254,French Guiana,Medium variant projection,206972,216678,226549,236566,246704,256972,267337,277759,288183,298529,308748,318780,328577,338119,347395,356399,365156,373685,381992,390079,397968,405694
254,French Guiana,High variant projection,207858,218515,229552,240976,252793,264987,277426,290007,302693,315440,328211,340980,353731,366471,379223,391994,404814,417699,430644,443635,456664,469730
254,French Guiana,Low variant projection,206085,214838,223543,232152,240610,248952,257245,265517,273699,281683,289417,296821,303838,310431,316571,322247,327482,332302,336717,340751,344439,347843
254,French Guiana,Constant fertility scenario,208363,219651,231586,244172,257381,271229,285685,300726,316327,332444,349088,366293,384101,402572,421788,441812,462710,484549,507376,531235,556170,582226
258,French Polynesia,Medium variant projection,266178,272986,279839,286635,293216,299544,305548,311174,316414,321275,325763,329897,333693,337195,340473,343538,346375,348964,351302,353371,355139,356551
258,French Polynesia,High variant projection,267474,275638,284105,292773,301479,310130,318504,326453,333999,341213,348125,354823,361375,367877,374460,381148,387900,394662,401400,408059,414538,420681
258,French Polynesia,Low variant projection,264883,270333,275573,280494,284951,288954,292586,295890,298836,301376,303501,305193,306437,307248,307655,307665,307277,306493,305327,303797,301914,299684
258,French Polynesia,Constant fertility scenario,266894,274444,282179,290008,297770,305428,312931,320243,327358,334280,341023,347643,354180,360648,367062,373427,379724,385934,392054,398075,403979,409733
266,Gabon,Medium variant projection,1350156,1389756,1430642,1472524,1514716,1557016,1598709,1639260,1678705,1717263,1754827,1791142,1826048,1859605,1891935,1923023,1952825,1981297,2008405,2034104,2058324,2080970
266,Gabon,High variant projection,1356545,1402910,1451961,1503486,1556847,1611646,1666423,1720207,1773265,1826237,1879155,1932059,1985006,2038148,2091680,2145582,2199650,2253682,2307556,2361119,2414110,2466138
266,Gabon,Low variant projection,1343768,1376603,1409328,1441570,1472583,1502381,1530997,1558360,1584344,1608829,1631646,1652369,1670717,1686711,1700456,1711968,1721329,1728625,1733913,1737252,1738734,1738489
266,Gabon,Constant fertility scenario,1358321,1406883,1459063,1514613,1572712,1633155,1695220,1758439,1823104,1889801,1958674,2029812,2103350,2179515,2258563,2340644,2425803,2514114,2605717,2700760,2799336,2901479
270,Gambia,Medium variant projection,1754068,1844665,1935393,2026246,2117303,2208708,2300756,2393584,2487118,2581211,2675665,2770051,2864010,2957206,3049238,3139871,3229021,3316597,3402441,3486413,3568465,3648648
270,Gambia,High variant projection,1761076,1859182,1959095,2061033,2165314,2271961,2380534,2490764,2602886,2717262,2833890,2952662,3073475,3196163,3320478,3446239,3573264,3701359,3830329,3959971,4090083,4220464
270,Gambia,Low variant projection,1747058,1830146,1911692,1991461,2069284,2145444,2220977,2296460,2371567,2445724,2518623,2589649,2658300,2724171,2786810,2845996,2901763,2954140,3003050,3048456,3090466,3129369
270,Gambia,Constant fertility scenario,1765263,1869786,1980169,2097033,2220881,2352421,2492371,2641434,2800233,2969368,3149571,3341529,3546040,3764076,3996698,4245000,4510229,4793648,5096481,5419983,5765498,6134475
268,Georgia,Medium variant projection,4360801,4300629,4252247,4209759,4163963,4113224,4062917,4015911,3969184,3918784,3864241,3806711,3746821,3684580,3620268,3554143,3486542,3417753,3347956,3277303,3205957,3134122
268,Georgia,High variant projection,4381170,4341440,4316254,4299393,4281065,4258755,4235773,4213782,4190445,4163174,4132034,4099323,4066496,4034022,4002610,3972492,3943332,3914723,3886393,3857924,3828540,3797051
268,Georgia,Low variant projection,4340496,4259957,4188483,4120413,4046997,3967507,3889340,3816633,3746037,3672733,3596020,3516479,3434255,3348944,3260359,3168601,3073959,2976828,2877676,2777090,2675824,2574800
268,Georgia,Constant fertility scenario,4367309,4312861,4269950,4231938,4188466,4137700,4085714,4035849,3985582,3931802,3874246,3813991,3751582,3686719,3619141,3548884,3475961,3400469,3322639,3242791,3161281,3078500
276,Germany,Medium variant projection,82534214,82365042,82167238,81944290,81701021,81442018,81160689,80852664,80518214,80156690,79767400,79348078,78898215,78420085,77917007,77392425,76852079,76301504,75744916,75186589,74631937,74087781
276,Germany,High variant projection,82828458,82959620,83109278,83281204,83478780,83694116,83887807,84035176,84138801,84206342,84241418,84253749,84253422,84255638,84280222,84337083,84436815,84585582,84782433,85022111,85297269,85599002
276,Germany,Low variant projection,82237541,81766554,81220841,80602507,79916233,79178900,78415528,77642345,76858885,76058046,75238779,74395470,73523265,72617287,71671451,70683790,69652170,68577199,67463644,66318830,65151376,63970887
276,Germany,Constant fertility scenario,82510819,82316578,82087789,81820257,81507883,81153001,80750811,80298210,79796624,79247914,78653346,78015459,77336672,76619008,75864645,75075745,74254932,73404484,72525981,71620755,70690240,69736063
288,Ghana,Medium variant projection,23946817,24890167,25848035,26812532,27772864,28726548,29672495,30609018,31534529,32448156,33348445,34234254,35104190,35956467,36789184,37600311,38387147,39147200,39878576,40579488,41247867,41881272
288,Ghana,High variant projection,24049297,25102819,26195690,27322003,28472725,29642203,30816490,31986290,33152821,34320634,35490524,36666589,37851560,39047025,40254931,41474330,42701507,43932328,45163154,46389536,47605197,48801778
288,Ghana,Low variant projection,23844341,24677518,25500403,26303090,27072973,27810878,28528498,29232036,29917725,30580010,31216329,31822349,32394216,32928368,33420928,33869631,34273020,34630247,34941046,35205848,35425861,35603105
288,Ghana,Constant fertility scenario,24139309,25302583,26548281,27871376,29259648,30711600,32225572,33801447,35442124,37152415,38937873,40807842,42770899,44835315,47010474,49303693,51721226,54269049,56953107,59778878,62751021,65873296
292,Gibraltar,Medium variant projection,29286,29220,29229,29269,29293,29311,29319,29316,29297,29248,29169,29063,28932,28780,28616,28443,28266,28086,27905,27725,27547,27369
292,Gibraltar,High variant projection,29403,29453,29596,29787,29978,30174,30360,30525,30664,30770,30845,30899,30941,30981,31029,31094,31178,31284,31409,31551,31702,31855
292,Gibraltar,Low variant projection,29173,28992,28869,28759,28615,28452,28281,28108,27925,27720,27487,27227,26938,26624,26287,25930,25553,25160,24754,24338,23914,23485
292,Gibraltar,Constant fertility scenario,29290,29224,29227,29251,29245,29216,29167,29096,29000,28879,28732,28562,28370,28160,27935,27700,27455,27203,26943,26677,26403,26121
300,Greece,Medium variant projection,11171744,11214979,11245803,11266222,11277389,11279619,11274292,11262656,11245975,11225844,11203123,11178538,11152572,11125205,11096065,11064924,11031113,10994049,10953476,10909174,10860736,10807510
300,Greece,High variant projection,11219748,11310079,11392987,11470191,11542155,11607521,11664304,11711802,11752126,11788734,11823417,11858785,11896835,11939085,11987015,12040839,12099490,12161650,12226159,12291445,12355065,12413605
300,Greece,Low variant projection,11123532,11119205,11097098,11059460,11008078,10945035,10875289,10802327,10726735,10648364,10567657,10484622,10399021,10309930,10215931,10116329,10010029,9896339,9775359,9647540,9513328,9373084
300,Greece,Constant fertility scenario,11161308,11192617,11207902,11209388,11198800,11176759,11145227,11105813,11059741,11008408,10952508,10892388,10828205,10759448,10685094,10604715,10517606,10423253,10321571,10212644,10096530,9973210
304,Greenland,Medium variant projection,58496,59224,59936,60634,61328,62002,62624,63172,63633,63996,64259,64429,64515,64535,64523,64489,64441,64386,64328,64270,64211,64142
304,Greenland,High variant projection,58726,59698,60703,61747,62842,63965,65051,66058,66979,67816,68572,69265,69913,70541,71193,71878,72601,73362,74160,74995,75852,76709
304,Greenland,Low variant projection,58268,58754,59174,59524,59814,60038,60194,60284,60290,60192,59986,59671,59252,58744,58172,57547,56880,56178,55451,54707,53951,53185
304,Greenland,Constant fertility scenario,58625,59490,60367,61260,62183,63123,64045,64930,65764,66535,67241,67894,68502,69084,69663,70251,70860,71497,72170,72880,73628,74413
308,Grenada,Medium variant projection,105552,105322,105452,105806,106215,106676,107131,107519,107789,107876,107748,107387,106785,105963,104968,103820,102569,101248,99859,98389,96835,95203
308,Grenada,High variant projection,106032,106311,107049,108122,109366,110760,112176,113514,114717,115732,116528,117104,117465,117655,117749,117780,117805,117861,117938,118006,118039,118014
308,Grenada,Low variant projection,105070,104333,103853,103488,103061,102591,102085,101526,100866,100037,99014,97769,96288,94577,92660,90551,88287,85899,83394,80774,78048,75241
308,Grenada,Constant fertility scenario,105812,105860,106329,107083,107937,108892,109893,110888,111831,112669,113375,113936,114345,114611,114752,114782,114731,114622,114463,114254,114007,113737
312,Guadeloupe,Medium variant projection,447927,453650,458744,463265,467363,471051,474331,477205,479670,481711,483315,484485,485213,485454,485143,484271,482842,480870,478378,475401,471988,468211
312,Guadeloupe,High variant projection,449865,457527,464815,471804,478658,485334,491665,497557,503041,508179,512981,517493,521748,525738,529444,532869,536026,538923,541563,543947,546080,547975
312,Guadeloupe,Low variant projection,445987,449772,452672,454725,456063,456767,456996,456857,456323,455316,453817,451809,449266,446123,442299,437773,432548,426640,420087,412944,405290,397225
312,Guadeloupe,Constant fertility scenario,447375,452796,457885,462648,467148,471402,475418,479194,482699,485876,488690,491075,492986,494389,495248,495563,495365,494691,493578,492073,490246,488189
316,Guam,Medium variant projection,175553,179894,184273,188635,192954,197231,201439,205551,209533,213337,216940,220312,223433,226298,228914,231288,233431,235361,237104,238691,240158,241552
316,Guam,High variant projection,176323,181464,186791,192261,197862,203571,209280,214914,220458,225907,231248,236479,241603,246628,251574,256449,261255,265998,270697,275377,280058,284757
316,Guam,Low variant projection,174786,178327,181758,185010,188046,190891,193599,196195,198631,200831,202769,204400,205696,206648,207253,207517,207460,207109,206495,205656,204640,203507
316,Guam,Constant fertility scenario,176160,181149,186320,191629,197051,202590,208217,213908,219641,225383,231122,236849,242561,248266,253982,259723,265513,271376,277327,283378,289547,295857
320,Guatemala,Medium variant projection,13686399,14377299,15103466,15851318,16601327,17347649,18091267,18831099,19563435,20285683,20995486,21690562,22368831,23028569,23668298,24286493,24881815,25453000,25998797,26518029,27009645,27472733
320,Guatemala,High variant projection,13745494,14500833,15307239,16152586,17018624,17898308,18786221,19677603,20571328,21469183,22370080,23273958,24180376,25087928,25994927,26899684,27799819,28693035,29577464,30451239,31312161,32157618
320,Guatemala,Low variant projection,13626628,14252566,14898158,15548025,16180770,16791931,17389619,17977113,18548462,19097020,19619917,20114212,20577385,21007866,21404702,21767053,22095113,22389052,22648555,22873396,23063894,23221027
320,Guatemala,Constant fertility scenario,13788031,14601371,15495979,16463787,17489379,18571594,19714591,20921933,22197176,23545985,24973919,26488678,28097523,29806801,31623071,33552919,35602451,37778058,40086741,42535696,45131981,47882436
324,Guinea,Medium variant projection,9572039,10027663,10561474,11149622,11749362,12352731,12966477,13592415,14226837,14868621,15516503,16169566,16826766,17487034,18149409,18812530,19474703,20134211,20789431,21438662,22079992,22711260
324,Guinea,High variant projection,9608926,10104097,10686350,11333205,12003452,12688667,13391689,14112301,14848832,15603340,16375919,17167853,17979824,18811798,19663684,20534507,21422019,22323957,23238563,24163889,25097247,26035073
324,Guinea,Low variant projection,9535150,9951228,10436613,10966065,11495246,12016750,12541267,13072807,13605953,14136834,14663260,15182833,15693373,16193263,16681183,17155746,17615958,18060816,18489134,18899757,19291729,19664334
324,Guinea,Constant fertility scenario,9623725,10144553,10771936,11487195,12252456,13065214,13937940,14878672,15890546,16979802,18152869,19416729,20778943,22247635,23831500,25539800,27382008,29368426,31510438,33820177,36310260,38993724
624,Guinea-Bissau,Medium variant projection,1745838,1853257,1969765,2094620,2226618,2365788,2512612,2667199,2829395,2999077,3175715,3358326,3546023,3737644,3931709,4127488,4324524,4522511,4721274,4920838,5121488,5323770
624,Guinea-Bissau,High variant projection,1745239,1854861,1977617,2112158,2256154,2409425,2571639,2742422,2921941,3110679,3308471,3514998,3729929,3952655,4182351,4418547,4660709,4908439,5161577,5420093,5684002,5953343
624,Guinea-Bissau,Low variant projection,1739585,1840319,1948653,2063600,2183677,2308951,2440521,2578781,2723122,2872752,3026830,3183889,3342675,3501852,3659831,3815813,3969480,4120630,4269055,4414743,4558037,4699674
624,Guinea-Bissau,Constant fertility scenario,1744868,1853409,1974206,2107156,2251695,2408888,2579994,2766293,2969165,3190170,3431005,3693416,3979408,4291178,4631065,5001824,5406449,5848242,6330850,6858236,7434635,8064558
328,Guyana,Medium variant projection,736106,731327,725392,718713,712152,705890,699687,693339,686590,679013,670335,660061,647881,633782,617851,600209,581269,561399,540784,519600,498164,476967
328,Guyana,High variant projection,739348,737714,735209,732384,730299,729060,728144,727169,725895,723944,721030,716647,710489,702568,693000,681932,669836,657118,643955,630504,617068,604141
328,Guyana,Low variant projection,732863,724939,715575,705041,693999,682711,671225,659528,647374,634310,620108,604333,586709,567226,545966,523037,498782,473522,447433,420700,393621,366640
328,Guyana,Constant fertility scenario,737287,733904,729836,725545,721938,719161,716838,714676,712323,709213,705064,699477,692205,683337,673115,661689,649418,636610,623396,609879,596246,582799
332,Haiti,Medium variant projection,9751432,10060269,10368958,10676831,10982768,11285569,11583756,11876294,12163254,12445220,12722036,12994158,13261639,13523442,13778079,14024611,14262054,14489352,14705400,14909057,15099171,15274574
332,Haiti,High variant projection,9792895,10145847,10508016,10879378,11259318,11645321,12030994,12412335,12790595,13168672,13547090,13927741,14311861,14699246,15089237,15481239,15874240,16266932,16657788,17044999,17426422,17799561
332,Haiti,Low variant projection,9710002,9974577,10229395,10473161,10704284,10922973,11132832,11335997,11531591,11718151,11895177,12062153,12218365,12362407,12492488,12607649,12707210,12790553,12857068,12906280,12937942,12952060
332,Haiti,Constant fertility scenario,9824240,10214956,10629127,11066788,11525962,12005164,12501678,13014211,13543978,14093185,14663754,15259788,15884624,16540336,17228960,17952211,18711612,19508224,20342534,21214607,22124193,23070764
336,Holy See,Medium variant projection,784,785,785,785,786,786,785,782,778,773,770,765,760,756,753,753,753,754,757,760,763,766
336,Holy See,High variant projection,784,785,785,785,786,786,785,782,778,773,770,765,760,756,753,753,753,754,757,760,763,766
336,Holy See,Low variant projection,784,785,785,785,786,786,785,782,778,773,770,765,760,756,753,753,753,754,757,760,763,766
336,Holy See,Constant fertility scenario,784,785,785,785,786,786,785,782,778,773,770,765,760,756,753,753,753,754,757,760,763,766
340,Honduras,Medium variant projection,7246016,7533498,7829978,8130703,8428146,8719654,9004670,9282197,9550937,9810253,10059327,10297524,10524546,10739409,10940678,11128781,11307178,11478188,11641279,11795368,11940650,12079034
340,Honduras,High variant projection,7279951,7603867,7944954,8299034,8659024,9021297,9381348,9735802,10084582,10429309,10769661,11106018,11438857,11767169,12089138,12405197,12718754,13032000,13344203,13654041,13961430,14267973
340,Honduras,Low variant projection,7212121,7463014,7714465,7961235,8195503,8415706,8625258,8825685,9014841,9190283,9351086,9496303,9625386,9737551,9831787,9908710,9972026,10024315,10065275,10094060,10111119,10118643
340,Honduras,Constant fertility scenario,7299855,7649858,8029362,8434405,8856962,9294739,9746735,10212266,10691856,11187272,11699781,12232058,12786306,13363961,13966463,14594991,15250347,15933205,16644214,17383864,18152375,18949671
348,Hungary,Medium variant projection,10000165,9939818,9878118,9815240,9751419,9686668,9620659,9553128,9483642,9411581,9336828,9259101,9178404,9095609,9012034,8928367,8845501,8764161,8684696,8607286,8532113,8459398
348,Hungary,High variant projection,10045219,10029244,10016828,10008048,10002760,9999350,9993997,9984352,9970539,9953364,9933433,9912100,9890728,9871699,9858201,9851499,9852498,9861549,9878294,9901750,9930392,9962171
348,Hungary,Low variant projection,9955041,9850124,9738756,9621224,9498182,9371331,9243834,9117657,8992005,8865023,8736341,8605070,8470568,8332820,8192052,8048405,7902200,7753871,7603919,7452952,7301710,7151077
348,Hungary,Constant fertility scenario,10002846,9942938,9878702,9809937,9736500,9658205,9575136,9487350,9394618,9296641,9193495,9085311,8972297,8855081,8734559,8611168,8485290,8357244,8227258,8095469,7961930,7826609
352,Iceland,Medium variant projection,303495,308391,313287,317979,322168,325851,329286,332621,335808,338781,341533,344028,346237,348169,349846,351267,352437,353358,354033,354469,354667,354632
352,Iceland,High variant projection,304796,311020,317451,323898,330064,335902,341540,347046,352378,357488,362389,367107,371665,376129,380598,385095,389614,394139,398647,403106,407453,411601
352,Iceland,Low variant projection,302195,305767,309129,312070,314284,315820,317056,318220,319267,320108,320736,321094,321137,320836,320164,319103,317641,315778,313532,310927,307999,304790
352,Iceland,Constant fertility scenario,303192,307786,312324,316773,321113,325345,329441,333372,337113,340626,343894,346893,349611,352051,354226,356145,357830,359303,360584,361690,362650,363495
356,India,Medium variant projection,1186185681,1220182254,1253640923,1286439138,1318406264,1349396714,1379198210,1407646667,1434613749,1459977494,1483706529,1505748096,1526083993,1545039788,1563144603,1580456714,1596719471,1611735200,1625502500,1638008558,1649065347,1658269984
356,India,High variant projection,1191685070,1231456377,1271819450,1312706498,1353975242,1395303107,1435853871,1475092690,1513090993,1550099991,1586192753,1621515244,1656197129,1690636664,1725418820,1760591009,1795760078,1830599022,1865040263,1898994508,1932129001,1963813860
356,India,Low variant projection,1180686290,1208908133,1235464782,1260174996,1282834090,1303487021,1322542574,1340227121,1356283303,1370308948,1382236982,1391932615,1399313600,1404667223,1408489053,1410856819,1411605491,1410629526,1407990748,1403750343,1397836341,1390011549
356,India,Constant fertility scenario,1192630480,1233922182,1276837288,1321299835,1367036445,1413883744,1461500939,1509690460,1558525859,1608173320,1658754826,1710627968,1764043630,1819096390,1875872089,1934397296,1994528688,2056154018,2119278174,2183912088,2249985098,2317323750
360,Indonesia,Medium variant projection,234342424,239599528,244596038,249314807,253744762,257898470,261867794,265709818,269422397,272996524,276423158,279666138,282695286,285479727,287979280,290175871,292060831,293630655,294886138,295834753,296492539,296884552
360,Indonesia,High variant projection,235538583,242025943,248460220,254827033,261109322,267277917,273307805,279186190,284938352,290612510,296220727,301774850,307281499,312737290,318132309,323454030,328675565,333771638,338725614,343520676,348132861,352529382
360,Indonesia,Low variant projection,233146264,237173111,240732183,243803021,246379747,248518508,250427785,252238039,253927892,255441025,256759581,257822109,258578612,258984627,258985389,258561479,257716962,256462608,254810033,252781030,250414942,247770440
360,Indonesia,Constant fertility scenario,235226586,241459789,247683338,253891003,260075825,266215732,272283019,278259049,284145729,289954421,295683414,301335371,306911102,312402333,317796449,323088301,328276881,333359242,338328323,343176327,347897375,352488156
364,Iran (Islamic Republic of),Medium variant projection,72211696,74276361,76323337,78360414,80397744,82395268,84244313,85880819,87340089,88690004,89948549,91154786,92335613,93493410,94622513,95715160,96742722,97678798,98509479,99220608,99787716,100173596
364,Iran (Islamic Republic of),High variant projection,72631290,75143310,77732510,80396681,83127685,85864166,88437102,90747554,92850627,94851727,96785387,98730826,100742507,102833130,105005105,107247605,109506210,111730416,113894246,115969996,117907531,119629271
364,Iran (Islamic Republic of),Low variant projection,71792104,73409417,74914230,76324234,77667847,78926917,80051529,81013207,81831821,82543230,83154378,83675870,84114882,84467127,84722276,84875096,84915318,84833796,84625554,84286415,83810329,83188725
